pop|ticker|date|verdict|operator_words|arm|na|rating_1|rating_2|rating_3|modal|stable|garbage3|reason_1|reason_2|reason_3
BAD_CHART|CAR|2026-04-22|BAD_CHART|some of them are ok'ish if the EP alert day was earlier, e.g. CAR on 4/1|plain|F|bad|bad|bad|bad|T|F|This is a parabolic blow-off, up from about 100 to over 700 in a few weeks and now gapping to near 775 on climax volume, so it's miles extended from any base and far too late for a gap-up buy.|This is a parabolic blow-off, up roughly 7x from about 100 in a few weeks and now gapping further to about 775, far extended above every moving average; there is no base to buy out of, and the risk of an exhaustion top is high.|This is a parabolic blow-off, up roughly 7x in a few weeks, and it's gapping another ~9% from yesterday's close with the 50-day far below, so there's no base, no sound risk point, and the setup looks like climax exhaustion rather than an episodic pivot.
BAD_CHART|CAR|2026-04-22|BAD_CHART|some of them are ok'ish if the EP alert day was earlier, e.g. CAR on 4/1|books|F|bad|bad|bad|bad|T|F|Parabolic climax run from ~100 to ~715 in about a month, now gapping to ~775 miles above every moving average on record volume — that's a blow-off, not a buy out of a sound base.|Parabolic climax run from ~100 to 700+ in a few weeks, miles above every average, and now gapping again on record volume — that's blow-off action, not an episodic pivot out of a sound base.|Parabolic climax — up roughly 7x in a few weeks off a base below the 200-day, now miles above every average with blow-off volume, and gapping further into a vertical spike is chasing an exhaustion move, not buying a pivot.
BAD_CHART|CAR|2026-04-21|BAD_CHART|some of them are ok'ish if the EP alert day was earlier, e.g. CAR on 4/1|plain|F|bad|bad|bad|bad|T|F|Parabolic six-fold run from 100 with no base, and the gap to ~625 is miles above the 10-day, so this is a climax-style extension to fade rather than an episodic pivot out of a sound structure.|The stock has already gone parabolic from about 100 to 600 in a few weeks and sits miles above every moving average, so gapping it higher is chasing a blow-off, not buying a pivot out of a sound base.|Parabolic blow-off, up about 6x from ~100 in a few weeks and stretched far above every moving average, so a gap to ~625 here is chasing an exhaustion move, not buying out of a sound base.
BAD_CHART|CAR|2026-04-21|BAD_CHART|some of them are ok'ish if the EP alert day was earlier, e.g. CAR on 4/1|books|F|bad|bad|garbage|bad|F|F|Stock has gone vertical from about 100 to 600 in a few weeks, with no base under it and price miles above every average, so a gap to 620 is buying a climax run rather than a pivot out of sound structure.|It has gone vertical from about 100 to 600 in a few weeks, far above all its averages, and is now gapping up again on top of climax volume: that is a blow-off, not a buy from sound structure.|This is a parabolic climax, up about sixfold in a few weeks with no base, miles above every moving average, and today's gap stacks on top of the vertical run instead of launching from sound structure.
BAD_CHART|ADVB|2026-07-24|BAD_CHART||plain|F|bad|bad|bad|bad|T|F|The stock has already gone parabolic from about 5 to 17 in a few days on huge volume, and today's gap to about 23 is chasing a vertical spike that comes out of a long downtrend and base, not a fresh breakout from sound structure.|The stock has already gone parabolic from about 5 to 17 in a few days on huge volume, and now it is gapping up even further, near 23, far above every moving average after a long collapse from 80, so this is chasing an exhausted blow-off rather than buying a fresh pivot out of a sound base.|The stock has already run from about 5 to 17 in a few days on climactic volume, and gapping to around 22 means chasing a parabolic spike off a long downtrend base, with no sound structure to buy from.
BAD_CHART|ADVB|2026-07-24|BAD_CHART||books|F|garbage|garbage|garbage|garbage|T|T|This is a busted, collapsed stock that has already gone vertical from about $5 to $17 in a few days, and it is now gapping to roughly 4–5x its base, far above every average — a parabolic chase with no sound structure under it.|A busted, illiquid stock that fell from $80 to $4 has already more than tripled in a few days on a volume spike, and today's gap to about $22 is chasing a parabolic squeeze rather than buying out of a sound base.|The stock collapsed about 95% and has now gone vertical from $5 to $17 in a few days, so gapping above $20 is chasing a parabolic squeeze with no base or sound structure underneath.
BAD_CHART|JLHL|2026-06-08|BAD_CHART||plain|F|bad|bad|bad|bad|T|F|This is a parabolic blow-off: the stock has run roughly tenfold in a few months, sits about three times its 50-day, and prints wild, wide candles on thin volume, so gapping it higher is chasing an exhausted move rather than buying a sound base.|This is a parabolic run from about $5 to $45 in a few weeks, and the gap to around $55 is miles above every moving average on thin volume, which looks more like a blow-off top than a fresh breakout from a sound base.|The stock has already gone parabolic from about $5 to $45 and now gaps to around $56, roughly 3.5x its 50-day on thin volume, so this is chasing a blow-off rather than buying a pivot out of a base.
BAD_CHART|JLHL|2026-06-08|BAD_CHART||books|F|garbage|garbage|bad|garbage|F|F|A thin, illiquid former sub-$5 stock that has gone vertical about 10x in weeks and doubled in days, now gapping further to roughly 3.5x its 50-day with wide, loose bars and no base, which is climax action, not an entry.|A thin, illiquid stock that has gone about 10x in a few months and is now gapping even higher off a vertical, wide-and-loose run far above its 50-day, which is climax action with no base under it.|This is a parabolic blow-off. It is up roughly tenfold in a few months and has doubled in the last few days, with no base, thin volume, and the gap opening about triple the 50-day, so buying here is chasing climax action rather than a pivot.
BAD_CHART|IPCX|2026-07-29|BAD_CHART||plain|F|garbage|garbage|garbage|garbage|T|T|This is a SPAC-style shell pinned near $10 trust value with no real price action, and yesterday's wild spike-and-collapse candle shows it's a redemption or de-SPAC event, not a momentum base worth buying.|This is a SPAC-style shell pinned near $10 trust value with no real price structure, and after yesterday's wild spike and collapse to ~8.9, a pop to 9.85 is just noise, not an episodic pivot.|This is a SPAC-style shell pinned near $10 trust value with no real price action. Yesterday's huge wick-filled bar crashed below $9, and today's open around $9.86 sits below where it traded before, so there's no momentum structure to buy.
BAD_CHART|IPCX|2026-07-29|BAD_CHART||books|F|garbage|garbage|garbage|garbage|T|T|This is a SPAC-style shell pinned near $10 trust value with no real trend, just flat drift and thin, erratic volume, then a wild spike-and-crash bar at the end, so there's no price structure or momentum to buy.|This is a SPAC-style shell pinned near $10 trust value with no real trend, no base, and dead volume, and yesterday's wild $8.9–$11.5 spike makes it untradeable for a momentum gap buy.|This is a SPAC-style shell pinned near $10 trust value with no real trend or volume, and yesterday's wild spike and crash leave no momentum structure to buy.
BAD_CHART|QH|2026-06-18|BAD_CHART||plain|T|garbage|garbage|garbage|garbage|T|T|This is a sub-penny stock that exploded roughly 100x in a day, then went parabolic again for five straight sessions, and the gap today stretches it even further from any real base, so it is pure lottery-ticket speculation with no sound structure behind it.|This is a sub-penny stock that ran roughly 100x in a few weeks with no base and a parabolic extension far above its moving averages, so it's a pump to fade, not a sound structure to buy a gap into.|This was a sub-penny stock that exploded roughly 80x on a single spike and has already run parabolically for five straight days, so gapping up again is chasing a lottery-ticket blow-off with no real base or structure underneath it.
BAD_CHART|QH|2026-06-18|BAD_CHART||books|T|garbage|garbage|garbage|garbage|T|T|This is a sub-dollar shell that exploded roughly 70x on a single spike, and it is now going parabolic for five straight days to gap above that spike's high, with no base, no 50/200-day history, and no weekly structure, so it is pure lottery-ticket action to avoid.|A pennies stock that exploded roughly 70x on one freak volume bar, faded, then went vertical again: there's no base, no history and no support, just a pump-style parabolic with the gap landing at the top of a four-day spike.|This is a sub-dollar shell that went vertical from pennies with no base and no real history, and it is now gapping to new highs after five straight up days. That is a parabolic pump to chase, not an episodic pivot out of sound structure.
BAD_CHART|MRAM|2026-05-13|BAD_CHART||plain|F|bad|bad|bad|bad|T|F|The stock has already run from about 10 to 44 in a few weeks, including a huge gap two days ago, so another gap to 50 is chasing a parabolic, climax-volume move far above every moving average rather than buying a fresh breakout from a sound base.|The stock has already gone parabolic from about 10 to 44 in a few weeks on climax volume, and gapping to 50 puts it miles above every moving average with no base under it, so this is chasing an exhaustion move rather than buying a pivot.|This is a parabolic blow-off, roughly 5x off the base in a few weeks, and it just gapped from 27 to 37 on climactic volume; gapping again to 50, far above every moving average, is chasing exhaustion rather than buying a pivot out of a sound base.
BAD_CHART|MRAM|2026-05-13|BAD_CHART||books|F|bad|bad|bad|bad|T|F|It's already gone roughly 9 to 44 straight up in a few weeks, and gapping to 50 puts it about four times its 50-day. That's a parabolic climax run to chase, not an episodic pivot out of a base.|It's a parabolic climax run, up roughly 5x from a $10 base in a few weeks, with today's gap to $50 sitting miles above the 10-day and about 4x the 50-day, so there's no proper base to buy out of and no sensible stop.|It's already gone from about 10 to 44 in a few weeks with no base, so a third gap to 50 sits roughly 4x above the 50-day; that looks like a blow-off climax, not an early pivot.
BAD_CHART|YOU|2026-08-05|BAD_CHART||plain|F|good|good|good|good|T|F|Strong stage-2 leader that built a tight multi-week base above a rising 50-day after a huge earlier gap, and today's gap to ~65 clears the prior ~62 high into new all-time territory.|Strong weekly uptrend with a prior high-volume EP, and a two-month tight base around the flat 50-day that the stock is now gapping clean above to new highs near 65.|Strong uptrend with a prior big-volume EP, a tight multi-week base holding the 50-day, and today's gap clears the base and prior highs near 62 into new all-time territory.
BAD_CHART|YOU|2026-08-05|BAD_CHART||books|F|good|good|good|good|T|F|After a big volume-backed EP and run, it built a roughly three-month base that held above a rising 200-day, and today it gaps clear above the prior high to new highs in a strong weekly uptrend; the base is a bit wide and choppy, but the structure is sound.|A stage-2 leader that gapped big on record volume, then built a roughly 3-month base above the 50-day while holding well over a rising 200-day, and is now gapping clear through the prior high to new highs; the base is a bit loose and choppy, but it is a sound structure for this buy.|After a big volume gap-and-run, it built a roughly three-month base with the 10/20/50 converging on quiet volume, and it is now gapping above the prior high at about 62 to new highs while the weekly trend is strong above a rising 40-week.
BAD_CHART|AEHR|2026-08-14|BAD_CHART||plain|F|ok|ok|ok|ok|T|F|The gap takes it to new highs above the 127 prior peak in a strong leader, but it comes after a steep V-shaped run from 65 with no tight base and sits well above the 50-day, so it's extended and loose.|The gap takes it to new highs after a huge prior run, but it comes straight off a sharp V-shaped rebound from a loose, roughly 50%-deep correction, so it's well extended from the 50-day and has no tight base under it.|The gap clears the prior highs near 126 into new highs in a strong leader, but it comes after a near-vertical V-shaped run off a deep, loose 50% correction, so it is very extended above the 10 and 20-day with no tight base underneath.
BAD_CHART|AEHR|2026-08-14|BAD_CHART||books|F|ok|ok|ok|ok|T|F|A proven 5x leader is gapping to new highs after a three-month shakeout it reclaimed fast, but it is wide and loose, came straight up the right side, and opens about 40% above a flat 50-day, so it is failure-prone.|A true leader gapping to new highs after quickly reclaiming a hard, high-volume break of its 50-day, but the base is wide and loose (about a 50% drawdown), the right side ran nearly straight up, and price sits more than 40% above the 50-day, so it is failure-prone.|A true leader gapping to new highs after a 6x run, but the base is a loose, roughly 50%-deep V that came straight back up the right side, and the stock sits far above a flat 50-day, so this breakout is failure-prone.
BAD_CHART|QTTB|2026-07-13|BAD_CHART||plain|F|good|ok|ok|ok|F|F|A clean stage-2 uptrend off a long bottom with stacked moving averages, after a prior high-volume gap and a five-week flag that held the 20-day, and today's open clears the $15 range top; the catch is a roughly 60% jump off yesterday's red close, so it's very extended.|Strong uptrend with stacked, rising MAs, and the gap clears the 11–15 consolidation, but the stock is already up about 6x off the lows and a roughly 60% gap leaves it very extended above the 50-day, so the risk is wide.|The trend is strong, with stacked averages and a multi-week flag that this gap clears to new highs, but the stock is already up about 6x off the lows and a roughly 60% gap leaves it very stretched above the 50-day, so the risk on the entry is wide.
BAD_CHART|QTTB|2026-07-13|BAD_CHART||books|F|ok|ok|ok|ok|T|F|A clean stage-2 turn off a long bottom, with stacked rising averages and a six-week flag after the big volume gap, but a roughly 60% gap off yesterday's ugly red close leaves it far extended above the 50-day, so the risk is wide.|A rising stage-2 leader with stacked moving averages, gapping clear of a multi-week flag above 15, but it is already up about 5x off the base, sits roughly 80% above its 50-day, and the gap is huge off yesterday's weak close, so the stop is far away and chasing it is risky.|A strong stair-step uptrend off a long bottom, with rising averages and a gap clean above a 5-week range, but the stock is already up 5x, yesterday broke the 10- and 20-day hard, and the open sits roughly 80% above the 50-day, which makes it very extended.
BAD_CHART|RARE|2026-08-20|BAD_CHART|bad (stuck in multi year downtrend, recent gap down and gap up didn't clear any of these areas).|plain|F|bad|bad|bad|bad|T|F|The stock just gave back the whole spike to 36 and is sagging under the 50 and 200-day lines, so a gap to about 28.4 lands straight into overhead supply with no base under it, inside a multi-year downtrend.|The gap to ~28.4 lands right under the 50-day and into the overhead supply from the failed spike to 36, off a choppy pullback after a sharp reversal, all inside a weekly downtrend of lower highs.|The stock just round-tripped a failed spike from 36 back to 25 and sits in a long weekly downtrend, so a gap to 28.4 only lands it back in the overhead supply from the collapse with no tight base underneath.
BAD_CHART|RARE|2026-08-20|BAD_CHART|bad (stuck in multi year downtrend, recent gap down and gap up didn't clear any of these areas).|books|F|bad|bad|bad|bad|T|F|The last run to 36 fully round-tripped back below the 50 and 200-day inside a multi-year weekly downtrend, so this gap only reclaims those averages straight into overhead supply from the failed move rather than breaking out of a sound base.|This is a long-term downtrend on the weekly with the 40-week barely flattening, and last month's volume spike to 36 failed and gave it all back. The gap only reaches the 50-day at about 28, right under a wall of fresh overhead supply, so it's not a sound base to buy from.|Long weekly downtrend with lower highs, and the last big-volume pop to 36 round-tripped completely, so this gap to about 28 is just back above a flat 50/200 and runs straight into that failed spike's overhead supply rather than coming out of a real base.
BAD_CHART|BW|2026-08-11|BAD_CHART|bad (gap up weak, didn't clear much of left side, still below 50d, but this is context moving avg is not black or white).|plain|F|bad|bad|bad|bad|T|F|After a huge run to 22 the stock has broken down hard below the 50-day and slipped under the 200-day, so this gap to about 11.9 is only a bounce into falling averages and overhead supply rather than a breakout from a sound base.|After a big run to 22 the stock broke down hard, cutting through the 50-day and below the 200-day on heavy selling, so this gap to about 12 just lands under a falling 50-day and into overhead supply from a broken trend, not out of a sound base.|The stock has more than halved from its $22 peak on heavy selling and lost the 200-day, so even this big gap only reclaims the 200-day and stalls just under a falling 50-day — a bounce in a broken chart, not a pivot out of a sound base.
BAD_CHART|BW|2026-08-11|BAD_CHART|bad (gap up weak, didn't clear much of left side, still below 50d, but this is context moving avg is not black or white).|books|F|bad|bad|bad|bad|T|F|A broken leader that sliced through its 50 and 200-day on heavy volume after a climax top; this gap is a bounce back into a falling 50-day and the old 12–14 support, now overhead supply, not a buy out of a base.|A broken former leader: it sliced through the 21 and 50-day on heavy selling volume, and the gap only reaches the 200-day, still under a falling 50-day and a lot of overhead supply, so this is a bounce inside a downtrend rather than a gap out of a sound base.|A former leader that broke its 50-day on record selling volume and lost the 200-day; this gap only reclaims into a falling 50-day with overhead supply from 13 to 18, so it looks like a rebound inside a downtrend, not an episodic pivot from a sound base.
BAD_CHART|LPTH|2026-08-14|BAD_CHART|bad (don't see a gap up, just chopping in range).|plain|F|ok|ok|ok|ok|T|F|Big multi-year uptrend with price just bouncing off the 200-day, and the gap to 14.5 reclaims the 50-day, but it lands straight into a choppy, volatile range well below the 18 high where plenty of overhead supply waits.|Big multi-year uptrend still intact above the rising 40-week and the gap reclaims the 50-day after a shakeout to the 200-day, but the recent peak broke down hard, and the gap lands right into the heavy overhead supply from the 14.5-16 distribution zone.|Big multi-year uptrend holding above the rising 40-week, and the gap to about 14.5 reclaims the 50-day after a pullback, but the daily is choppy and wide-ranging with heavy supply overhead between 15 and 18 from the recent failed high.
BAD_CHART|LPTH|2026-08-14|BAD_CHART|bad (don't see a gap up, just chopping in range).|books|F|ok|bad|bad|bad|F|F|The big weekly uptrend held its 40-week and the gap reclaims the falling 50-day, but the daily chart is a wide, loose 50% correction with heavy selling, and the open lands right in the 14–16 supply zone under lower highs.|The weekly uptrend is still intact, but the daily is wide and loose after a roughly 50% drop that broke the 50-day on heavy selling. The 50-day is still rolling over, and the gap lands right in the 14–16 overhead supply from the failed top, so it's no proper base to buy from.|The long-term uptrend is intact and the stock held its 40-week line, but it corrected about 50% from the high on heavy selling, the 50-day is rolling over, and this gap lands in the middle of a wide, loose range with overhead supply from 15 to 18 — not a sound base to buy a gap from.
BAD_CHART|FRMI|2026-08-11|BAD_CHART|bad (didn't clear anything on left side of chart)|plain|F|bad|bad|bad|bad|T|F|A post-IPO-style collapse from $35 to $6 with price still well under a falling 200-day, and the gap only lifts it back to about $7.1 into overhead supply after the failed pop to $10, so there's no sound base to buy out of.|A recent IPO-style stock in a long downtrend, well below a falling 200-day, whose last pop to 10 already failed; the gap to about 7.1 only reaches choppy overhead supply near the 50-day, not a breakout from a sound base.|A recent IPO-style collapse from $35 still trading well below a falling 200-day, and the small gap to about $7.1 just lands back into the chop around the 50-day after a failed pop to $10, so there's no sound base or leadership here.
BAD_CHART|FRMI|2026-08-11|BAD_CHART|bad (didn't clear anything on left side of chart)|books|F|bad|bad|bad|bad|T|F|A broken recent IPO-style chart down from ~$37 to ~$6, below a falling 200-day and 40-week, with the last rally already failed, so the gap only takes it back to about $7 into overhead supply from a sloppy base, not a leader breaking out.|This is a broken recent IPO, down from about $30 to $6. It sits below a falling 40-week and 200-day, the last rally to about $10 failed, and it's chopping under the 20/50-day. The gap to about $7 only reaches overhead supply, with no base to buy out of.|Recent IPO that crashed from $35 to $5, below a falling 200-day and 40-week, and the gap to about 7.1 only gets it back into the middle of a sloppy range under the 50-day. It's a bounce in a downtrend, not a gap out of a sound base.
OTHER_REJECTED|CGEM|2026-06-08|WRONG_DAY|cgem on 6/8 is garbage, possible EP day is 6/22|plain|F|bad|bad|bad|bad|T|F|This is only a small gap back to about 13.75 after a sharp pullback from the 16.5 highs, so it opens under the 10, 20 and 50-day lines inside a choppy range rather than breaking out of a sound base.|It's a tiny gap that still opens below the 10, 20 and 50-day averages, right after a failed push at 16.5 and a string of red days, so it's a bounce inside a sloppy range rather than a breakout.|The gap is tiny and only lifts the stock back to about 13.75 after a sharp slide off 16.5, still below the 10-, 20- and 50-day lines, so the bigger uptrend is intact but this looks like a weak bounce inside a choppy range, not a real episodic pivot.
OTHER_REJECTED|CGEM|2026-06-08|WRONG_DAY|cgem on 6/8 is garbage, possible EP day is 6/22|books|F|bad|bad|bad|bad|T|F|The stock just failed again at the 16.5 range highs and sliced through its 10, 20 and 50-day lines, so this small gap still opens below the 20 and 50-day inside a loose, choppy range, which is not a sound launch point.|The gap only gets back to about 13.75, still under the 10, 20 and 50-day after a sharp drop through the 50. It is recovering a breakdown inside a wide, loose 13–16.5 chop rather than breaking out of a tight base, with heavy weekly supply overhead from the old round trip.|The trend is up, but the last two months are a loose, whipsawing range, and yesterday's hard red bar broke the 10, 20 and 50-day; today's small gap only reaches about 13.75, still under those averages and well below the 16.5 highs, so it clears nothing.
OTHER_REJECTED|AVAH|2026-06-02|WRONG_DAY|Avah - 6/2 day looks like garbage, gap on 8/13 looks excellent, cleared everything and into new highs, sitll holding up|plain|F|bad|bad|bad|bad|T|F|The gap only lands around 7.17, which is just back to the middle of a failed bounce, still under a flat 200-day that already rejected price near 8, inside a downtrend of lower highs from the 10 peak, so there's no sound base to buy out of.|The gap only gets it back to about 7.15, still under the declining 200-day and inside a failed bounce that rolled over from 7.8, so this is a small pop in a downtrending stock rather than a breakout from sound structure.|Small gap that only gets back to around 7.15 after a failed pop that stalled under a rolling-over 200-day; it opens back inside a broken downtrend with overhead supply everywhere.
OTHER_REJECTED|AVAH|2026-06-02|WRONG_DAY|Avah - 6/2 day looks like garbage, gap on 8/13 looks excellent, cleared everything and into new highs, sitll holding up|books|F|bad|bad|bad|bad|T|F|Low-priced stock in a downtrend under a flattening 200-day, the last bounce was rejected right at the 200 and yesterday closed on a big down bar near the 50-day, so a gap to about 7.15 lands in the middle of overhead supply rather than out of a sound base.|This is a broken former leader. It is down about 35% from its highs and just got rejected at a declining 200-day. The gap only lands it back in the middle of overhead supply, below the 200-day and under a falling 10-week that sits below the 40-week, so there is no sound base to buy from.|A $7 stock in a months-long downtrend that just got rejected at a rolling-over 200-day, and the gap only gets it back to the 10/20-day with heavy overhead supply from 7.5 to 10, so it isn't a buy.
OTHER_REJECTED|ARQQ|2026-06-15|WRONG_STAGE|arqq is decent, but still within bottoming base|plain|F|garbage|bad|garbage|garbage|F|F|Long downtrend from 60 to 14 well below a falling 200-day, and the "gap" to about 14.8 barely clears yesterday's close into a flat, choppy base, so there's no real pivot here.|The gap is tiny, only to about 14.8 into the flat 10/20/50 cluster, while the stock is still in a long downtrend well below a falling 200-day, with a failed bounce and no real base.|Long downtrend below a falling 200-day, and the 'gap' only brings it to about the last close in the middle of choppy sideways base action, so there's no real gap and no strength to buy.
OTHER_REJECTED|ARQQ|2026-06-15|WRONG_STAGE|arqq is decent, but still within bottoming base|books|F|garbage|bad|bad|bad|F|F|A round-tripped former leader down about 75% from its highs, still under a falling 200-day and 40-week, and the small gap only lands in the middle of a sloppy base right after the last volume pop to 19 failed.|This is a broken stock, down roughly 75% from its highs, still under a falling 200-day and 40-week, and the small gap only lands in the middle of a sloppy bottoming range well short of the 18–19 base highs.|This is a broken, round-tripped stock still well below a falling 200-day and 40-week, and the small gap only lands in the middle of a choppy range after the last volume pop already failed, so there is no leadership or sound base to buy.
OTHER_REJECTED|MXL|2026-04-21|WRONG_DAY|looks better for delayed entry, there's 3 tight days prior to the big gap on 4/24|plain|F|bad|bad|bad|bad|T|F|The stock has already run from about 17 to 31 in a near-vertical climax over two weeks, well stretched above every moving average, so gapping to 33.5 is chasing an exhaustion move into old overhead supply around 33-35 rather than buying a pivot out of a base.|The stock has already gone parabolic from about 17 to 32 in two weeks, and gapping to 33.5 puts it roughly 50% above the 50-day, so this is chasing an exhausted run into old overhead supply near 35 rather than buying a fresh pivot out of a base.|The stock has already run nearly vertically from about 17 to 32 in a couple of weeks, well above its moving averages, so this gap is a late climax chase rather than a pivot out of a base, straight into overhead supply near the old 35 highs.
OTHER_REJECTED|MXL|2026-04-21|WRONG_DAY|looks better for delayed entry, there's 3 tight days prior to the big gap on 4/24|books|F|bad|bad|bad|bad|T|F|This is a gap onto a vertical run that has already nearly doubled from about 17 in three weeks, opening roughly 50% above the 10-day and 80% above the 50-day, straight into the old 35 highs on the weekly — climax-type extension, not a gap out of a sound base.|It has already gone nearly vertical from about 17 to 32 in three weeks, and gapping to 33.5 puts it roughly 50% above the 10-day with old supply near 35 overhead, so this is a climax-style chase rather than an episodic pivot out of a sound base.|The stock has gone nearly vertical, from about 17 to 32 in three weeks, and now gaps again to about 80% above its 50-day and deep into the old 30–35 supply on the weekly, so this is a climax chase rather than an episodic-pivot buy out of a base.
